Time,Open,High,Low,Close,Adj Close,Volume
2024-10-08 14:30:00-04:00,217.72,218.11,217.7,217.8999,217.8999,977054
2024-10-08 13:30:00-04:00,217.64,217.945,217.47,217.715,217.715,841231
2024-10-08 12:30:00-04:00,218.27,218.37,217.36,217.64,217.64,11495753
2024-10-08 11:30:00-04:00,217.71,218.315,217.42,218.26,218.26,1311268
2024-10-08 10:30:00-04:00,217.0,218.06,216.89,217.7,217.7,3624741
2024-10-08 09:30:00-04:00,217.63,218.16,216.7,217.0,217.0,4209286
2024-10-07 15:30:00-04:00,216.75,217.575,216.53,217.46,217.46,2266334
2024-10-07 14:30:00-04:00,216.92,217.01,215.87,216.7401,216.7401,2473301
2024-10-07 13:30:00-04:00,217.47,217.54,216.9,216.945,216.945,1055934
2024-10-07 12:30:00-04:00,217.59,217.862,217.415,217.49,217.49,684430
2024-10-07 11:30:00-04:00,217.93,217.95,217.17,217.59,217.59,1038314
2024-10-07 10:30:00-04:00,217.91,218.0763,217.25,217.92,217.92,1809062
2024-10-07 09:30:00-04:00,218.64,218.66,217.24,217.93,217.93,4021475
2024-10-04 15:30:00-04:00,219.06,219.34,218.9201,219.19,219.19,3098328
2024-10-04 14:30:00-04:00,218.705,219.14,218.495,219.0701,219.0701,1691496
2024-10-04 13:30:00-04:00,218.78,219.1,218.24,218.7,218.7,2915239
2024-10-04 12:30:00-04:00,218.705,219.36,218.4801,218.78,218.78,2014723
2024-10-04 11:30:00-04:00,217.88,219.055,217.71,218.7221,218.7221,2288563
2024-10-04 10:30:00-04:00,217.76,219.16,217.29,217.88,217.88,3224707
2024-10-04 09:30:00-04:00,219.29,219.69,217.6,217.91,217.91,10397648
2024-10-03 15:30:00-04:00,215.785,216.18,215.485,216.11,216.11,3065790
2024-10-03 14:30:00-04:00,216.04,216.04,215.51,215.785,215.785,1867300
2024-10-03 13:30:00-04:00,215.2,216.23,215.08,216.03,216.03,2611181
2024-10-03 12:30:00-04:00,216.72,216.72,215.19,215.205,215.205,2609696
2024-10-03 11:30:00-04:00,216.25,217.13,216.07,216.71,216.71,1803593
2024-10-03 10:30:00-04:00,215.97,216.39,215.18,216.1,216.1,2226236
2024-10-03 09:30:00-04:00,216.23,217.23,215.16,215.98,215.98,5805007
2024-10-02 15:30:00-04:00,217.51,217.72,217.325,217.57,217.57,2067716
2024-10-02 14:30:00-04:00,217.56,217.85,217.47,217.5,217.5,881754
2024-10-02 13:30:00-04:00,217.35,218.03,217.03,217.58,217.58,1015606
2024-10-02 12:30:00-04:00,217.65,217.81,217.11,217.39,217.39,995291
2024-10-02 11:30:00-04:00,217.79,218.34,217.6,217.79,217.79,886462
2024-10-02 10:30:00-04:00,218.04,218.49,217.31,217.79,217.79,2139165
2024-10-02 09:30:00-04:00,216.99,218.75,216.21,218.05,218.05,5678341
2024-10-01 15:30:00-04:00,218.26,218.26,217.44,217.87,217.87,3344580
2024-10-01 14:30:00-04:00,218.65,218.78,218.07,218.27,218.27,3352354
2024-10-01 13:30:00-04:00,216.7,218.68,216.64,218.6429,218.6429,2664197
2024-10-01 12:30:00-04:00,217.8,218.03,216.51,216.71,216.71,3431094
2024-10-01 11:30:00-04:00,217.34,218.21,217.21,217.82,217.82,2401026
2024-10-01 10:30:00-04:00,217.0,217.77,216.47,217.34,217.34,3308774
2024-10-01 09:30:00-04:00,220.08,220.34,216.3,216.9805,216.9805,8334136
